1.256255297818099144e-59,7.708371296381927289e-65,1.000000000000000000e+00,3.985031762350319471e-47
1.672707357724222688e-01,5.023583120291194026e-01,3.012751547824955578e-01,2.909579741596270142e-02
8.273984399711656840e-11,2.272762190613202050e-21,5.220298715582568638e-01,4.779701283590032102e-01
1.668060816790360682e-68,1.663382936369245946e-01,8.336617063630754609e-01,3.142670515812042015e-75
2.018326927291498374e-25,9.695680071070305457e-23,2.850473376574160115e-61,1.000000000000000000e+00
5.195783384484797569e-28,1.377289368740561158e-10,9.999999998622711717e-01,1.180166517178308907e-96
4.879620765017092845e-08,9.092247581379723220e-01,9.077519306581995073e-02,4.920212197742103676e-31
1.712610084460774211e-20,1.000000000000000000e+00,4.131657229213110738e-33,2.248898334171360595e-65
3.396020279434674172e-06,2.230531028098665866e-21,1.304565200442921815e-09,9.999966026751554438e-01
2.676691328069385082e-15,2.034228473731615445e-35,9.999999999999973355e-01,9.260709316713848960e-29
8.951456467020922152e-29,1.000000000000000000e+00,4.054389811471095357e-21,5.728093618139710179e-61
2.871698285471703847e-42,4.337536880510789765e-34,1.000000000000000000e+00,2.947136562399454448e-26
5.694469319565103384e-21,6.164896769935824740e-74,3.522646147603500173e-73,1.000000000000000000e+00
7.432236976171863635e-32,5.457967144101166888e-53,6.097581353924924619e-01,3.902418646075075936e-01
4.351237900048527951e-01,1.071313037602968424e-28,4.940590919081048193e-01,7.081711808704217737e-02
1.672191238498548034e-13,1.815608847018564464e-06,2.382431854296792814e-02,9.761738658480177966e-01
5.971521310622380785e-01,3.578728446455508028e-01,4.497502429221118814e-02,3.753688080016505900e-58
4.320803129423764085e-19,1.317067444729244918e-01,8.682932555270755914e-01,1.939690096117977093e-59
1.821564330505008998e-75,7.740612539370437251e-01,4.441872285770064651e-04,2.254945588343792717e-01
1.090993775320380428e-09,6.739136516304186086e-01,2.469344478058805581e-01,7.915189947270710735e-02
1.880694471494525184e-11,1.040539118087987647e-40,9.819509431975431690e-01,1.804905678364985069e-02
2.009126789115549816e-01,5.028212239133089678e-01,2.962660971750864514e-01,4.974821407705561365e-14
8.374370077897817920e-52,1.157757563074089806e-35,1.000000000000000000e+00,2.329999175056795260e-54
9.999675389427344907e-01,2.175544102522994032e-39,4.885977811383780298e-21,3.246105726540284150e-05
2.684991887736638250e-21,4.289486617728932583e-01,6.059986105453515334e-35,5.710513382271067417e-01
6.472209013837046659e-23,5.174104198376515695e-01,4.611431512259354039e-28,4.825895801623484305e-01
9.989522590204428232e-01,6.762347217690412270e-28,1.047740979557161209e-03,4.935317534957646290e-45
9.963115169350060807e-01,3.688483064993888522e-03,6.721632015477453175e-67,2.873793046204650803e-51
7.487653121807090750e-01,1.701751021935670610e-04,2.510645127170974544e-01,1.612585477105262754e-18
4.381103136083810273e-02,3.440205678694065691e-20,9.561889686391619181e-01,2.686092338232257006e-28
4.887292514812769515e-34,5.558808475897896656e-29,1.000000000000000000e+00,3.077704425894168249e-19
1.181669741915228373e-41,2.694284357220382566e-50,1.782109244970915651e-29,1.000000000000000000e+00
1.043726671673543161e-83,1.760589627703156613e-26,1.000000000000000000e+00,8.830063268931643226e-95
2.648661015772155181e-01,5.372364739110606635e-01,1.978974245117237629e-01,2.478621041739484677e-61
2.541987612470281187e-48,1.420799845902946890e-74,1.717494505819632263e-69,1.000000000000000000e+00
2.679080056750507848e-42,6.728642489189743392e-01,3.271357510810257163e-01,3.121529015757723541e-42
6.211856817250426266e-01,3.328279837349374077e-57,3.191895062497294831e-20,3.788143182749574289e-01
4.962748354211993229e-01,2.161421383845083139e-26,2.094542509705919352e-43,5.037251645788006771e-01
4.518493717036713759e-41,7.825997324114856379e-18,1.000000000000000000e+00,1.246190016770604864e-34
9.250532245381491714e-02,4.814054299131630805e-15,9.074946775461802950e-01,2.764535891603956755e-39
2.694956349858024236e-01,2.139712492329774451e-01,5.165331157812201868e-01,1.801209071994450610e-31
3.739306921893151281e-01,2.177577566838469758e-01,4.083115511268379794e-01,1.264753181656971468e-57
3.945896071216433088e-18,9.716450519245695139e-01,1.506224760422110908e-26,2.835494807543056245e-02
4.034668405940866865e-69,2.808629284570171724e-64,1.000000000000000000e+00,5.984576563331226793e-89
2.715770072154737869e-01,3.597834260494368053e-01,7.445195011267173499e-12,3.686395667276441968e-01
4.297043505278485415e-02,4.022384871403155704e-01,5.547910776391836718e-01,1.677159739336993342e-10
2.232235350726207010e-43,6.199746534342598370e-01,1.436038320711860657e-06,3.800239105274195173e-01
5.466073465010483663e-71,1.000000000000000000e+00,2.151125377004662455e-33,2.223084028673483262e-27
5.760095716971460611e-01,4.239904282347454201e-01,2.339305857578334346e-42,6.810840033029699752e-11
1.638812019081954891e-03,3.194373976637656654e-01,6.789223212153255860e-01,1.469101826831199677e-06
1.000000000000000000e+00,1.171732125403484589e-40,2.507009421625452288e-25,9.694785477977902670e-70
1.479661145515299667e-06,3.936206679907600092e-01,6.063761247264404242e-01,1.727621654185670018e-06
2.564558593561430871e-31,5.796963811275320919e-25,3.232004103949938993e-35,1.000000000000000000e+00
5.945768374440687199e-58,3.468469944429182969e-25,1.000000000000000000e+00,1.685777839495062772e-69
7.668679357393544495e-52,1.000000000000000000e+00,6.274650498334539429e-25,5.312534313153449525e-70
3.002803964834727670e-23,3.235182850473752314e-01,6.764817149526248796e-01,6.419720567212983039e-41
2.171604418557820104e-01,9.416559670224504074e-08,5.549294641725786015e-01,2.279099998060426790e-01
4.913015359868910117e-40,1.955350160897469272e-23,7.678715749064638496e-01,2.321284250935362614e-01
3.561278388624249340e-35,1.053406136499629068e-04,9.407396025669142459e-01,5.915505681943585004e-02
1.568421286797430222e-36,3.708008545816742349e-16,9.999674887576202043e-01,3.251124237937828767e-05
9.177289815709103457e-45,4.642426156730884614e-50,1.000000000000000000e+00,2.865231734787089653e-20
1.877062219704978057e-41,1.000000000000000000e+00,8.827189737148463441e-35,3.875407271172758142e-37
2.165908380367513148e-35,3.288505799852756415e-27,9.562199694790637533e-43,1.000000000000000000e+00
5.918160544503794362e-01,2.481498065658676033e-01,1.600341389837529882e-01,7.421536658082400338e-41
2.838190668596163868e-01,2.217543087082300343e-03,4.965447374387596535e-01,2.174186526145416298e-01
6.305702915633718525e-41,9.475849420645305802e-40,3.617062077862627512e-02,9.638293792213737943e-01
7.423738100954376806e-01,4.044520227830114819e-59,2.576261899045623194e-01,3.830144418209448046e-69
3.549155858307721327e-32,1.682727436831255030e-01,8.317272563168744970e-01,1.099154053217750225e-41
9.956868032703973803e-01,3.121577373177991949e-76,5.000077449595409479e-96,4.313196729602613612e-03
8.616601674636398603e-03,4.705007772947304989e-01,2.754685402330935460e-44,5.208826210306330973e-01
5.765273689092998055e-46,1.579698208943639144e-12,9.999999999984203747e-01,1.092848752457005766e-40
6.913809130207416085e-35,6.239963506532056892e-01,3.760036493467942553e-01,1.341061756999149234e-34
7.049048959367810729e-01,2.094783808510755365e-27,2.879861504254087046e-01,7.108953637810321372e-03
9.496827072727173645e-39,2.441166802776190993e-33,1.000000000000000000e+00,4.837840422344140591e-44
2.413910005346572106e-20,7.613542099403060315e-02,9.238645790059694107e-01,3.884348985165800558e-18
1.097545006091114655e-16,3.512509762437162480e-02,6.726532654547244567e-25,9.648749023756283405e-01
9.993567145253458017e-01,6.432827418805271832e-04,2.732773725644969487e-09,1.492431281850661454e-56
8.488271494703331947e-06,8.172549262466798385e-04,5.658971885197185969e-01,4.332770682825400899e-01
3.217072336658552402e-23,3.625281910826448612e-15,7.001872158588809958e-01,2.998127841411153405e-01
2.712029980331887580e-01,2.968631296740575354e-01,4.319338722927537622e-01,1.295155143389038812e-75
4.043508401727107793e-01,2.184741156510650317e-01,3.990728095138679730e-03,3.731843160810855986e-01
1.490736164155318179e-34,6.148929486504221281e-31,1.000000000000000000e+00,1.040349487619127304e-47
9.418545148782744689e-21,6.296068503851691700e-01,3.703931496148307745e-01,1.127281504908198590e-36
4.314785968742651100e-72,1.687564498610233065e-72,9.798369670717571589e-01,2.016303292824288274e-02
1.447325149900612563e-28,1.000000000000000000e+00,3.923697206620054076e-47,1.475297646384446314e-17
4.052821249408963822e-01,7.267196314098067025e-48,3.590168632498679886e-39,5.947178750591035623e-01
7.639725827324238334e-45,1.000000000000000000e+00,4.218234282153383812e-58,5.596466580297179392e-52
4.927973761843357489e-45,1.000000000000000000e+00,1.065327509576087231e-67,4.467356677136620561e-90
1.292127570600363126e-06,3.857849049522717455e-01,6.142138029201577032e-01,1.124148545482505319e-39
5.265537805342826048e-06,1.464182218962034619e-11,1.690551953382140871e-01,8.309395391093387095e-01
3.758248076401726062e-02,2.851932148227377586e-03,9.595655870877554117e-01,1.059239546503315564e-24
4.787783227311943612e-01,2.118842353268391616e-19,5.212216772688056388e-01,8.205183535130999007e-54
4.949178279650849888e-01,5.050821720349150112e-01,5.242756948823847261e-63,8.368797880507256907e-33
1.513063018407252285e-48,1.000000000000000000e+00,7.212666641597764624e-20,9.917856063074730195e-56
4.701760332540103615e-01,7.958052088324189079e-67,1.813384530740662570e-69,5.298239667459896385e-01
3.684926674007872605e-02,9.631507332599212878e-01,2.053003518183615333e-64,5.449188476983007834e-40
3.447455602299093202e-01,1.447645950220372291e-01,1.668957067005014672e-01,3.435941380475520113e-01
6.523910126695942135e-22,4.391324055136692772e-01,5.608675944492839127e-01,3.704694373231299696e-11
1.388969230591017407e-44,4.404374479123097652e-01,2.302062873595947220e-81,5.595625520876901238e-01
5.197618544609710660e-31,8.366673150472412335e-01,1.633326849527587665e-01,2.032075403702708252e-46
1.205999676735004422e-45,1.000000000000000000e+00,4.428734123628693384e-63,1.337158349449494011e-80
1.368785152221247370e-39,9.991367734083416163e-01,5.167189934533681531e-74,8.632265916584438417e-04
1.440287509250932133e-17,2.152776009407042501e-01,7.847223990592956389e-01,1.275825147748497822e-44
5.223051869784577044e-29,4.722000440862653310e-03,4.144825150289070452e-36,9.952779995591373163e-01
5.601977897058472139e-28,1.824385458257089713e-38,1.000000000000000000e+00,2.470687973769529344e-52
1.310696865027514979e-01,6.866659795674245352e-44,4.356372602363092719e-36,8.689303134972484743e-01
5.579092190620152936e-01,1.136676302896974125e-24,8.478857923582198822e-65,4.420907809379847619e-01
3.233892790971568613e-54,5.734827455524947881e-01,4.265172544475052119e-01,6.075382116371813940e-77
2.034161293620327411e-52,1.890369018274898440e-62,1.235082457008025198e-58,1.000000000000000000e+00
2.260108626995052383e-01,1.242622341546294670e-12,2.219005186195271151e-01,5.520886186797250295e-01
2.414698667610794435e-51,1.570683642840554765e-31,2.590051827251727647e-36,1.000000000000000000e+00
5.503086579657837651e-01,2.149779516365550500e-53,1.368327351528679172e-41,4.496913420342161793e-01
4.857274674550187844e-38,9.897112948696192847e-01,1.028870513038062338e-02,1.550940955963003195e-49
4.650844178965175880e-42,2.452673272368092892e-20,1.000000000000000000e+00,4.253136859422616390e-64
2.666022053409226045e-01,1.695609979855712558e-53,7.333977946590773955e-01,1.640150729034317998e-46
1.059919178142529387e-57,1.075985397593712857e-45,9.527936743342922954e-01,4.720632566570766298e-02
2.252458162124777730e-03,4.599718164599147816e-07,4.419105381121478107e-57,9.977470818660587604e-01
7.490083445915188318e-37,9.999999999973191445e-01,2.680746970545947171e-12,1.222099023499667855e-66
6.117703801031578144e-50,7.360249543841689279e-01,2.639750456158310721e-01,2.686519224720199557e-22
4.587625644552391947e-49,2.387413211537688713e-19,4.941680646210563355e-01,5.058319353789436645e-01
7.723991529166469583e-01,2.276008470833530695e-01,2.819658270863128990e-20,1.932553223132371828e-36
1.543631031861525490e-25,7.382141946724896098e-01,1.978822188039719644e-58,2.617858053275105013e-01
4.317112216871589418e-47,4.614783110838817732e-75,1.000000000000000000e+00,1.032864503247741356e-64
5.792620281228842982e-01,3.812979259194254750e-22,4.207379718771157573e-01,2.879455893556991802e-28
4.657564511711096947e-08,5.447257874095222663e-01,3.068483362255048505e-34,4.552741660148326708e-01
6.998523933539173569e-01,2.218765403278436792e-35,4.346540732489808814e-26,3.001476066460825876e-01
2.770731517563973043e-32,3.981613246074361401e-01,6.018386753925638599e-01,1.253751798713703517e-27
8.965340685364788853e-43,3.993312538143134471e-01,5.987230477402796236e-01,1.945698445406897608e-03
7.684551486855609274e-102,2.713069131742203433e-01,6.943474570304422056e-01,3.434562979533743732e-02
1.651144260508349043e-48,8.221803126099138482e-45,1.000000000000000000e+00,1.653044690768600745e-67
5.617216145584731792e-46,1.057272025365929070e-55,9.125323717428816694e-19,1.000000000000000000e+00
9.422560469336394938e-22,1.256714551934769997e-01,1.205653695602276091e-27,8.743285448065230003e-01
1.711432845824983914e-12,3.607156117454782821e-60,2.983756711013076651e-47,9.999999999982885912e-01
5.686419924499633532e-46,1.620617107995406472e-36,2.069761071316764295e-28,1.000000000000000000e+00
1.184249274854470439e-56,9.999999999993118838e-01,6.881565128012424519e-13,7.582894641135724968e-88
9.999999999999992228e-01,2.787491245366782639e-48,1.602052414478403134e-35,7.126068765280987396e-16
1.575588808392493314e-29,1.196251286662724342e-38,1.000000000000000000e+00,3.836049955078049547e-33
5.007496119204519887e-15,1.480632475178552928e-03,9.985193675248164036e-01,2.890828008569041365e-42
6.157073455680699414e-01,1.392018855811969183e-50,1.451830185229906330e-22,3.842926544319300586e-01
2.234524713224734782e-01,5.916896086286240410e-13,7.765475286769343288e-01,4.920778153469046397e-16
2.453117018242505689e-61,1.514558251191136611e-52,1.000000000000000000e+00,1.850528209914455791e-35
2.346354947323736951e-27,3.062746914235129347e-01,6.937253085764871763e-01,3.642267441361241989e-32
6.897668459821854059e-02,1.628422093466351528e-11,9.310233152787853461e-01,1.067119334892838433e-10
1.037624021101330105e-18,3.196824643947766739e-26,2.461162789309462744e-50,1.000000000000000000e+00
4.669095557037824877e-17,2.414732641029176526e-26,6.502285417325469608e-01,3.497714582674530392e-01
4.601005611702325693e-01,5.398994388297673197e-01,6.636229268397024977e-32,1.062740748640460237e-39
9.472660704219292567e-17,4.304912893627252775e-05,9.999569508710636212e-01,6.343693809117046968e-55
4.856351406554076239e-02,3.292511345637463531e-45,1.661518313996121266e-35,9.514364859344591752e-01
6.483600447450803550e-01,2.626026511697004801e-32,3.516399552549195895e-01,3.545834817303907332e-19
1.913356530373388972e-45,5.196638698444144833e-01,2.268177472071704564e-47,4.803361301555855167e-01
1.645822259516128948e-14,8.778589528123872388e-01,2.156720488258573398e-10,1.221410469719242248e-01
2.959935722542155756e-01,3.766066777599247350e-01,1.230537819206108807e-29,3.273997499858597449e-01
1.741611992643924086e-33,1.122733450045549607e-33,1.000000000000000000e+00,4.182565830521484342e-28
1.125946652832370110e-14,1.638302749849419176e-02,1.068778417014513149e-01,8.767391308000432870e-01
1.191836883448138487e-13,1.176265986569323174e-67,6.728640718766711881e-01,3.271359281232095739e-01
1.395140577421533307e-27,5.084481375842396789e-01,2.789469649005250976e-10,4.915518621368132890e-01
1.470519479810015184e-01,5.330345184777611767e-01,7.535057925466830125e-10,3.199135327877314916e-01
8.803109682188760118e-18,1.999686857869387990e-01,8.000313142130612842e-01,8.825820074002427944e-32
6.809071181129926487e-01,1.334808254950497410e-28,3.485609566769668484e-25,3.190928818870074068e-01
2.334696632860179354e-35,3.448772121039317006e-19,1.000000000000000000e+00,1.886924308415621664e-72
3.594811878329894929e-59,1.409953294140209312e-01,8.589770384901562750e-01,2.763209582282917282e-05
3.088034910531578485e-37,2.585426120080710458e-20,1.000000000000000000e+00,2.227625162349464959e-60
3.296117402893529871e-06,1.042320684826474088e-15,9.679277408074623557e-01,3.206896307513380090e-02
1.780452487551406274e-54,9.778916172014344710e-01,5.971725576388016553e-31,2.210838279856545963e-02
2.475681741730235856e-29,1.347163815357384166e-05,4.626694203033702990e-02,9.537195863315094391e-01
3.872779467367435308e-24,8.184437080901924011e-01,1.815562919098075989e-01,6.900147387505812623e-42
4.008158749341246274e-01,2.223206789838880748e-28,7.833966193408143634e-42,5.991841250658753726e-01
5.249841140682470764e-01,4.750158859317529791e-01,1.068243076930889272e-27,1.013489486091050668e-49
8.404095118299487953e-40,6.100823704807951599e-32,9.302996377525688532e-01,6.970036224743118847e-02
7.153868376280220209e-01,9.757975759506259124e-108,1.679734135305391044e-75,2.846131623719779236e-01
9.999999999631478120e-01,3.685216372865331597e-11,2.162612730587212086e-28,5.893270913925113433e-45
8.629673665463979159e-20,8.382421876720635989e-01,1.617578123279364011e-01,1.455353498793243813e-29
2.527277623606850598e-01,7.786966402193931485e-10,7.472722368606183885e-01,1.720345504170777714e-40
2.374792324336932236e-56,3.427196203478618858e-28,8.544722470989209187e-59,1.000000000000000000e+00
8.185673566140969559e-38,4.347793193185456244e-33,1.000000000000000000e+00,1.207457857884192398e-34
9.534327297801437745e-05,2.472294629790996928e-49,9.999046567270220010e-01,3.257888643154859855e-51
7.281499822277974475e-30,5.418509390276672333e-01,4.390780914167466964e-01,1.907096955558611889e-02
3.216035481766152393e-01,3.695657218426148124e-13,6.783964518230152230e-01,8.376974112813340146e-48
8.142655143171828591e-01,1.449434903109514672e-01,4.079099537155390920e-02,3.117179700897557184e-13
9.992915394866560552e-01,1.043518239931143982e-53,7.185782070061691027e-42,7.084605133439782773e-04
5.595311751768372377e-73,2.854615730506116433e-90,3.007897642757119688e-71,1.000000000000000000e+00
4.475141038978506791e-01,2.408288807149355059e-42,5.524858961021492654e-01,1.488550099026763224e-52
5.515350374538667035e-03,6.076750802669216300e-01,2.396893026414929073e-01,1.471202667170468381e-01
1.593284622402652839e-01,5.234644828396762817e-01,5.574876810244597867e-08,3.172069991712903048e-01
9.457438446962914991e-71,1.436351814577394274e-16,9.999999995610867609e-01,4.389130662539702834e-10
9.240431791679527419e-22,9.464581022565316618e-18,4.017979772157553864e-02,9.598202022784244614e-01
2.685461742695069798e-51,9.131021911589411177e-02,9.086897808841059021e-01,6.962302455388991365e-58
1.479677066598596158e-01,5.393384257025334781e-05,8.519783412275790946e-01,1.826999100842352884e-08
4.994032333351457275e-26,8.887821653803678907e-04,1.270113126910129564e-01,8.720999051436065796e-01
2.577209332281630500e-52,4.097395902458986217e-01,5.902604097541014339e-01,4.189281600091200706e-58
1.159813040879136071e-65,1.736290354380911329e-44,1.000000000000000000e+00,4.102483887900180714e-39
4.173991916896855892e-01,6.493600871966834590e-127,4.160351517204359667e-144,5.826008083103144664e-01
3.424410691926294343e-29,2.539623542398910527e-01,7.460376457601088918e-01,1.235835067362250802e-34
1.032850737791370279e-34,9.999999804373326251e-01,7.291967469654962752e-27,1.956266727613542511e-08
1.272520261068098026e-24,3.818137647071375707e-01,6.181862352928624293e-01,4.968296666028068312e-63
4.287088393385370485e-21,2.823194946544574369e-01,3.915003473108911590e-49,7.176805053455426187e-01
4.067004856372735851e-30,3.003597365698922328e-01,2.421164865283214618e-01,4.575237769017864164e-01
5.884238971873094397e-45,1.065707183273492336e-05,3.265044132605062627e-02,9.673389016021166631e-01
3.749337268254382124e-06,3.260902706099739201e-01,5.153475722931154523e-01,1.585584077596424168e-01
3.702367514816861105e-01,5.963633368964330787e-36,3.898690083372848167e-47,6.297632485183138895e-01
8.689326070876818298e-01,7.995127671950951340e-39,1.025049164422065222e-31,1.310673929123180870e-01
1.138145615407386533e-36,7.888861897126302480e-01,8.471492037142037097e-67,2.111138102873698075e-01
6.481178133147275089e-02,7.964992221530389216e-01,1.386889965154883275e-01,1.070033765131310332e-57
